Task ID,Task Type,Duration in min,Day of Week,has Description,has Address,has URL,Priority,is Complete,Start Time,End Time,hour_end,minute_end,hour_start,minute_start,hour_start_sin,hour_start_cos,minute_start_sin,minute_start_cos
198,meeting,30,Monday,True,False,True,high,True,15:00,15:30,15.0,30.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
199,work,120,Friday,True,False,False,high,True,08:00,10:00,10.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
200,personal,30,Wednesday,True,False,True,medium,True,10:00,10:30,10.0,30.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
201,workout,120,Wednesday,False,False,False,ASAP,True,07:00,09:00,9.0,0.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
202,coding,210,Tuesday,True,False,False,medium,False,14:00,,,,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
203,meeting,30,Monday,False,False,True,ASAP,True,17:00,17:30,17.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
204,meeting,60,Monday,False,True,True,high,True,15:00,16:00,16.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
205,personal,90,Friday,True,False,False,ASAP,True,20:00,21:30,21.0,30.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
206,coding,240,Tuesday,True,False,False,ASAP,True,17:00,21:00,21.0,0.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
207,work,60,Friday,True,False,False,ASAP,True,12:00,13:00,13.0,0.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
208,coding,270,Tuesday,False,False,False,ASAP,True,09:00,13:30,13.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
209,personal,30,Friday,True,False,False,medium,True,13:00,13:30,13.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
210,personal,120,Friday,True,False,False,low,True,18:00,20:00,20.0,0.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
211,coding,120,Friday,False,False,False,medium,True,08:00,10:00,10.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
212,personal,90,Wednesday,True,False,False,medium,True,11:00,12:30,12.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
213,coding,120,Thursday,True,False,False,ASAP,True,12:00,14:00,14.0,0.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
214,workout,30,Tuesday,True,True,False,ASAP,True,08:00,08:30,8.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
215,coding,150,Wednesday,False,False,False,ASAP,True,18:00,20:30,20.0,30.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
216,coding,240,Wednesday,False,False,True,medium,True,09:00,13:00,13.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
217,personal,30,Wednesday,True,False,False,high,True,17:00,17:30,17.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
218,personal,60,Friday,True,False,False,ASAP,True,19:00,20:00,20.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
219,meeting,120,Monday,True,True,False,medium,True,11:00,13:00,13.0,0.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
220,meeting,90,Friday,True,False,True,ASAP,True,12:00,13:30,13.0,30.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
221,workout,60,Friday,False,False,False,low,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
222,meeting,15,Friday,False,False,True,ASAP,True,12:00,12:15,12.0,15.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
223,coding,240,Wednesday,True,False,False,high,True,20:00,00:00,0.0,0.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
224,personal,60,Friday,True,False,True,medium,True,15:00,16:00,16.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
225,meeting,60,Thursday,False,True,False,ASAP,False,16:00,,,,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
226,meeting,15,Thursday,True,False,False,ASAP,True,11:00,11:15,11.0,15.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
227,workout,60,Tuesday,False,False,False,low,True,12:30,13:30,13.0,30.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
228,workout,60,Thursday,False,False,False,low,True,18:30,19:30,19.0,30.0,18,30,-1.0,-1.8369701987210297e-16,5.66553889764798e-16,-1.0
229,coding,60,Wednesday,False,False,False,ASAP,False,13:00,,,,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
230,personal,30,Friday,True,False,False,low,True,08:00,08:30,8.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
231,workout,30,Thursday,False,False,False,ASAP,True,19:30,20:00,20.0,0.0,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
232,meeting,90,Monday,False,False,False,ASAP,True,17:00,18:30,18.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
233,personal,30,Wednesday,True,False,False,high,True,14:00,14:30,14.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
234,personal,90,Friday,True,True,False,medium,True,14:00,15:30,15.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
235,meeting,15,Monday,True,False,True,ASAP,True,12:00,12:15,12.0,15.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
236,workout,60,Tuesday,False,True,False,ASAP,True,07:00,08:00,8.0,0.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
237,meeting,60,Thursday,True,False,True,ASAP,True,15:00,16:00,16.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
238,personal,120,Friday,True,False,False,low,True,09:00,11:00,11.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
239,work,90,Friday,True,False,False,low,True,08:00,09:30,9.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
240,work,30,Friday,True,False,False,high,True,19:00,19:30,19.0,30.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
241,coding,240,Thursday,True,False,False,ASAP,True,20:00,00:00,0.0,0.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
242,meeting,30,Friday,False,True,True,ASAP,True,12:00,12:30,12.0,30.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
243,meeting,15,Monday,True,False,True,ASAP,True,11:00,11:15,11.0,15.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
244,coding,120,Tuesday,True,False,False,high,False,15:00,,,,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
245,coding,270,Wednesday,False,False,True,ASAP,True,13:00,17:30,17.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
246,coding,270,Wednesday,True,False,False,ASAP,True,11:00,15:30,15.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
247,personal,120,Friday,False,False,False,ASAP,True,14:00,16:00,16.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
248,meeting,60,Thursday,True,False,True,ASAP,True,10:00,11:00,11.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
249,personal,60,Wednesday,True,False,False,low,True,07:00,08:00,8.0,0.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
250,coding,120,Thursday,True,False,False,high,True,10:00,12:00,12.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
251,meeting,60,Monday,False,False,False,high,True,10:00,11:00,11.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
252,personal,30,Friday,True,False,False,high,True,18:00,18:30,18.0,30.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
253,personal,60,Friday,True,False,False,ASAP,True,15:00,16:00,16.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
254,coding,120,Tuesday,True,False,False,ASAP,True,17:00,19:00,19.0,0.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
255,meeting,100,Monday,True,False,True,medium,True,15:00,16:40,16.0,40.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
256,coding,270,Tuesday,False,False,False,medium,True,13:00,17:30,17.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
257,meeting,45,Friday,True,True,True,high,True,09:00,09:45,9.0,45.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
258,work,90,Friday,True,False,True,low,True,19:00,20:30,20.0,30.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
259,workout,60,Wednesday,False,False,False,ASAP,True,09:00,10:00,10.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
260,workout,90,Tuesday,False,True,False,low,True,12:30,14:00,14.0,0.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
261,workout,30,Tuesday,False,False,False,low,True,12:30,13:00,13.0,0.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
262,coding,60,Thursday,True,False,False,medium,True,15:00,16:00,16.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
263,work,120,Wednesday,True,False,False,ASAP,True,08:00,10:00,10.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
264,meeting,60,Monday,True,True,True,ASAP,True,09:00,10:00,10.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
265,personal,60,Friday,True,False,False,high,True,19:00,20:00,20.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
266,meeting,30,Friday,False,True,False,high,True,16:00,16:30,16.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
267,personal,90,Friday,True,False,False,medium,True,14:00,15:30,15.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
268,meeting,30,Thursday,True,True,True,medium,True,13:00,13:30,13.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
269,work,90,Friday,True,False,False,low,True,10:00,11:30,11.0,30.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
270,personal,120,Friday,True,False,False,low,True,17:00,19:00,19.0,0.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
271,coding,270,Friday,True,False,True,low,True,09:00,13:30,13.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
272,meeting,15,Monday,True,False,True,ASAP,True,16:00,16:15,16.0,15.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
273,meeting,30,Monday,True,False,False,medium,True,10:00,10:30,10.0,30.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
274,personal,60,Friday,True,False,True,high,True,19:00,20:00,20.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
275,coding,210,Wednesday,True,False,False,medium,True,08:00,11:30,11.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
276,coding,90,Wednesday,True,False,False,ASAP,True,09:00,10:30,10.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
277,work,90,Wednesday,True,False,False,high,True,14:00,15:30,15.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
278,coding,90,Wednesday,True,False,False,medium,True,20:00,21:30,21.0,30.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
279,coding,90,Tuesday,True,False,True,medium,True,14:00,15:30,15.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
280,coding,210,Tuesday,False,False,False,high,True,17:00,20:30,20.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
281,workout,60,Wednesday,True,False,False,low,True,07:30,08:30,8.0,30.0,7,30,0.9659258262890683,-0.25881904510252063,5.66553889764798e-16,-1.0
282,work,120,Friday,True,False,False,high,True,19:00,21:00,21.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
283,meeting,30,Thursday,True,False,False,ASAP,True,16:00,16:30,16.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
284,personal,30,Friday,True,False,False,high,True,10:00,10:30,10.0,30.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
285,meeting,60,Monday,True,True,True,ASAP,True,16:00,17:00,17.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
286,work,60,Friday,True,False,False,ASAP,True,14:00,15:00,15.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
287,personal,90,Friday,True,False,False,high,True,17:00,18:30,18.0,30.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
288,work,90,Friday,True,False,False,ASAP,True,15:00,16:30,16.0,30.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
289,coding,60,Tuesday,False,False,False,high,True,20:00,21:00,21.0,0.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
290,personal,120,Friday,True,False,False,medium,False,14:00,,,,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
291,coding,60,Wednesday,True,False,False,ASAP,True,10:00,11:00,11.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
292,meeting,30,Thursday,True,False,True,ASAP,False,15:00,,,,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
293,meeting,15,Monday,False,False,True,ASAP,False,15:00,,,,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
294,personal,60,Wednesday,True,False,False,ASAP,True,20:00,21:00,21.0,0.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
295,personal,60,Friday,True,False,False,ASAP,True,12:00,13:00,13.0,0.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
296,work,60,Friday,True,False,False,medium,True,10:00,11:00,11.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
297,work,90,Friday,True,False,False,ASAP,True,12:00,13:30,13.0,30.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
298,coding,240,Friday,True,False,True,high,True,13:00,17:00,17.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
299,personal,30,Friday,True,False,False,high,False,15:00,,,,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
300,meeting,60,Monday,True,False,False,ASAP,True,15:00,16:00,16.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
301,work,60,Friday,True,False,False,ASAP,True,10:00,11:00,11.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
302,work,120,Friday,True,False,False,medium,True,19:00,21:00,21.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
303,meeting,100,Monday,True,False,True,ASAP,True,10:00,11:40,11.0,40.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
304,work,60,Friday,True,False,True,high,True,16:00,17:00,17.0,0.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
305,coding,150,Wednesday,True,False,False,ASAP,True,15:00,17:30,17.0,30.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
306,personal,30,Friday,True,False,False,ASAP,True,13:00,13:30,13.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
307,meeting,15,Monday,True,False,True,high,True,13:00,13:15,13.0,15.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
308,personal,60,Friday,True,False,False,low,True,09:00,10:00,10.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
309,work,120,Friday,True,False,False,medium,True,15:00,17:00,17.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
310,work,90,Friday,True,False,False,medium,True,16:00,17:30,17.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
311,meeting,30,Monday,True,True,False,ASAP,True,15:00,15:30,15.0,30.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
312,coding,270,Wednesday,False,False,False,medium,True,20:00,00:30,0.0,30.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
313,workout,60,Wednesday,False,True,False,low,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
314,meeting,30,Monday,False,False,True,medium,True,12:00,12:30,12.0,30.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
315,workout,60,Monday,False,False,False,ASAP,True,19:30,20:30,20.0,30.0,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
316,workout,60,Monday,True,False,False,ASAP,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
317,coding,270,Wednesday,True,False,False,medium,True,07:00,11:30,11.0,30.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
318,workout,60,Monday,False,True,False,ASAP,True,19:30,20:30,20.0,30.0,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
319,workout,30,Tuesday,True,False,False,ASAP,True,12:30,13:00,13.0,0.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
320,coding,120,Tuesday,True,False,False,ASAP,True,12:00,14:00,14.0,0.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
321,workout,60,Wednesday,True,False,False,ASAP,True,13:00,14:00,14.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
322,workout,60,Wednesday,False,False,False,ASAP,True,13:00,14:00,14.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
323,workout,90,Monday,False,False,False,ASAP,False,19:00,,,,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
324,meeting,15,Friday,True,False,False,ASAP,True,10:00,10:15,10.0,15.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
325,meeting,30,Monday,True,False,False,ASAP,True,11:00,11:30,11.0,30.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
326,meeting,15,Monday,True,True,True,medium,True,09:00,09:15,9.0,15.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
327,coding,150,Wednesday,False,False,False,ASAP,True,16:00,18:30,18.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
328,work,30,Friday,True,False,False,low,True,14:00,14:30,14.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
329,workout,60,Monday,True,False,False,ASAP,True,19:30,20:30,20.0,30.0,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
330,workout,60,Wednesday,True,False,False,low,True,13:00,14:00,14.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
331,coding,60,Tuesday,True,False,False,medium,True,15:00,16:00,16.0,0.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
332,workout,90,Monday,True,False,False,low,False,07:30,,,,7,30,0.9659258262890683,-0.25881904510252063,5.66553889764798e-16,-1.0
333,meeting,15,Monday,True,False,True,ASAP,True,17:00,17:15,17.0,15.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
334,work,60,Wednesday,True,False,False,low,True,09:00,10:00,10.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
335,personal,30,Wednesday,True,False,False,ASAP,True,16:00,16:30,16.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
336,workout,30,Friday,True,False,False,low,True,08:00,08:30,8.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
337,meeting,30,Monday,True,False,True,medium,True,10:00,10:30,10.0,30.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
338,personal,60,Friday,True,False,False,high,True,09:00,10:00,10.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
339,work,120,Friday,True,False,False,high,True,19:00,21:00,21.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
340,personal,60,Friday,True,False,False,high,True,17:00,18:00,18.0,0.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
341,meeting,60,Monday,True,False,False,ASAP,True,14:00,15:00,15.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
342,personal,120,Wednesday,True,False,False,low,True,10:00,12:00,12.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
343,coding,240,Wednesday,False,False,False,ASAP,True,11:00,15:00,15.0,0.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
344,personal,30,Friday,True,False,False,ASAP,True,19:00,19:30,19.0,30.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
345,workout,30,Friday,False,False,False,ASAP,True,12:30,13:00,13.0,0.0,12,30,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0
346,workout,60,Friday,False,False,False,low,True,08:00,09:00,9.0,0.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
347,coding,270,Wednesday,False,False,False,ASAP,True,09:00,13:30,13.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
348,meeting,15,Monday,True,False,False,medium,True,17:00,17:15,17.0,15.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
349,workout,60,Tuesday,False,False,False,ASAP,True,13:00,14:00,14.0,0.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
350,work,30,Friday,True,False,True,low,True,09:00,09:30,9.0,30.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
351,workout,30,Wednesday,False,False,False,ASAP,True,13:00,13:30,13.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
352,workout,90,Monday,False,False,False,low,True,19:30,21:00,21.0,0.0,19,30,-0.9659258262890684,0.2588190451025203,5.66553889764798e-16,-1.0
353,meeting,15,Monday,True,True,True,ASAP,True,10:00,10:15,10.0,15.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
354,personal,120,Friday,True,False,False,high,True,14:00,16:00,16.0,0.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
355,workout,120,Friday,False,False,False,ASAP,True,07:00,09:00,9.0,0.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
356,coding,210,Tuesday,True,False,False,medium,True,16:00,19:30,19.0,30.0,16,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
357,personal,90,Wednesday,True,False,False,medium,True,08:00,09:30,9.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
358,work,120,Wednesday,True,False,True,ASAP,True,20:00,22:00,22.0,0.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
359,meeting,120,Monday,False,True,True,medium,True,10:00,12:00,12.0,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
360,work,90,Friday,True,False,False,ASAP,True,13:00,14:30,14.0,30.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
361,personal,120,Friday,True,False,False,high,True,09:00,11:00,11.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
362,personal,30,Friday,False,False,False,ASAP,True,08:00,08:30,8.0,30.0,8,0,0.8660254037844387,-0.49999999999999983,0.0,1.0
363,personal,120,Friday,True,False,False,low,True,11:00,13:00,13.0,0.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
364,work,60,Friday,True,False,False,medium,True,09:00,10:00,10.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
365,personal,60,Wednesday,True,False,False,ASAP,True,19:00,20:00,20.0,0.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
366,work,30,Friday,True,False,True,high,True,14:00,14:30,14.0,30.0,14,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
